EventId,EventTemplate,Content,ParameterList
E11,Got assigned task <*>,Got assigned task 1293,['1293']
E24,Running task <*> in stage <*> (TID <*>),Running task 13.0 in stage 28.0 (TID 1293),"['13.0', '28.0', '1293']"
E10,Found block rdd_<*> locally,Found block rdd_42_11 locally,['42_11']
E11,Got assigned task <*>,Got assigned task 1294,['1294']
E24,Running task <*> in stage <*> (TID <*>),Running task 14.0 in stage 28.0 (TID 1294),"['14.0', '28.0', '1294']"
E10,Found block rdd_<*> locally,Found block rdd_42_12 locally,['42_12']
E10,Found block rdd_<*> locally,Found block rdd_42_13 locally,['42_13']
E10,Found block rdd_<*> locally,Found block rdd_42_14 locally,['42_14']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 21, init = 19, finish = 0","['40', '21', '19', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = 19, init = 20, finish = 0","['39', '19', '20', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 17, init = 24, finish = 0","['41', '17', '24', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 10.0 in stage 28.0 (TID 1290). 2087 bytes result sent to driver,"['10.0', '28.0', '1290', '2087']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 12.0 in stage 28.0 (TID 1292). 2087 bytes result sent to driver,"['12.0', '28.0', '1292', '2087']"
E11,Got assigned task <*>,Got assigned task 1295,['1295']
E24,Running task <*> in stage <*> (TID <*>),Running task 15.0 in stage 28.0 (TID 1295),"['15.0', '28.0', '1295']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 11.0 in stage 28.0 (TID 1291). 2087 bytes result sent to driver,"['11.0', '28.0', '1291', '2087']"
E11,Got assigned task <*>,Got assigned task 1296,['1296']
E24,Running task <*> in stage <*> (TID <*>),Running task 16.0 in stage 28.0 (TID 1296),"['16.0', '28.0', '1296']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 12, init = 28, finish = 1","['41', '12', '28', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 17, init = 24, finish = 1","['42', '17', '24', '1']"
E11,Got assigned task <*>,Got assigned task 1297,['1297']
E24,Running task <*> in stage <*> (TID <*>),Running task 17.0 in stage 28.0 (TID 1297),"['17.0', '28.0', '1297']"
E10,Found block rdd_<*> locally,Found block rdd_42_15 locally,['42_15']
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 14.0 in stage 28.0 (TID 1294). 2087 bytes result sent to driver,"['14.0', '28.0', '1294', '2087']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 13.0 in stage 28.0 (TID 1293). 2087 bytes result sent to driver,"['13.0', '28.0', '1293', '2087']"
E10,Found block rdd_<*> locally,Found block rdd_42_17 locally,['42_17']
E11,Got assigned task <*>,Got assigned task 1298,['1298']
E10,Found block rdd_<*> locally,Found block rdd_42_16 locally,['42_16']
E24,Running task <*> in stage <*> (TID <*>),Running task 18.0 in stage 28.0 (TID 1298),"['18.0', '28.0', '1298']"
E11,Got assigned task <*>,Got assigned task 1299,['1299']
E24,Running task <*> in stage <*> (TID <*>),Running task 19.0 in stage 28.0 (TID 1299),"['19.0', '28.0', '1299']"
E10,Found block rdd_<*> locally,Found block rdd_42_18 locally,['42_18']
E10,Found block rdd_<*> locally,Found block rdd_42_19 locally,['42_19']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 19, init = 21, finish = 0","['40', '19', '21', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 20, init = 20, finish = 0","['40', '20', '20', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = 15, init = 24, finish = 0","['39', '15', '24', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 15.0 in stage 28.0 (TID 1295). 2087 bytes result sent to driver,"['15.0', '28.0', '1295', '2087']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 16.0 in stage 28.0 (TID 1296). 2087 bytes result sent to driver,"['16.0', '28.0', '1296', '2087']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 17.0 in stage 28.0 (TID 1297). 2087 bytes result sent to driver,"['17.0', '28.0', '1297', '2087']"
E11,Got assigned task <*>,Got assigned task 1300,['1300']
E24,Running task <*> in stage <*> (TID <*>),Running task 20.0 in stage 28.0 (TID 1300),"['20.0', '28.0', '1300']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 15, init = 25, finish = 0","['40', '15', '25', '0']"
E11,Got assigned task <*>,Got assigned task 1301,['1301']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 16, init = 25, finish = 1","['42', '16', '25', '1']"
E24,Running task <*> in stage <*> (TID <*>),Running task 21.0 in stage 28.0 (TID 1301),"['21.0', '28.0', '1301']"
E11,Got assigned task <*>,Got assigned task 1302,['1302']
E24,Running task <*> in stage <*> (TID <*>),Running task 22.0 in stage 28.0 (TID 1302),"['22.0', '28.0', '1302']"
E10,Found block rdd_<*> locally,Found block rdd_42_20 locally,['42_20']
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 18.0 in stage 28.0 (TID 1298). 2087 bytes result sent to driver,"['18.0', '28.0', '1298', '2087']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 19.0 in stage 28.0 (TID 1299). 2087 bytes result sent to driver,"['19.0', '28.0', '1299', '2087']"
E11,Got assigned task <*>,Got assigned task 1303,['1303']
E10,Found block rdd_<*> locally,Found block rdd_42_21 locally,['42_21']
E24,Running task <*> in stage <*> (TID <*>),Running task 23.0 in stage 28.0 (TID 1303),"['23.0', '28.0', '1303']"
E10,Found block rdd_<*> locally,Found block rdd_42_22 locally,['42_22']
E11,Got assigned task <*>,Got assigned task 1304,['1304']
E24,Running task <*> in stage <*> (TID <*>),Running task 24.0 in stage 28.0 (TID 1304),"['24.0', '28.0', '1304']"
E10,Found block rdd_<*> locally,Found block rdd_42_24 locally,['42_24']
E10,Found block rdd_<*> locally,Found block rdd_42_23 locally,['42_23']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 22, init = 19, finish = 1","['42', '22', '19', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 38, boot = 18, init = 20, finish = 0","['38', '18', '20', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 20.0 in stage 28.0 (TID 1300). 2087 bytes result sent to driver,"['20.0', '28.0', '1300', '2087']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 21.0 in stage 28.0 (TID 1301). 2087 bytes result sent to driver,"['21.0', '28.0', '1301', '2087']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 14, init = 28, finish = 0","['42', '14', '28', '0']"
E11,Got assigned task <*>,Got assigned task 1305,['1305']
E24,Running task <*> in stage <*> (TID <*>),Running task 25.0 in stage 28.0 (TID 1305),"['25.0', '28.0', '1305']"
E11,Got assigned task <*>,Got assigned task 1306,['1306']
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 22.0 in stage 28.0 (TID 1302). 2087 bytes result sent to driver,"['22.0', '28.0', '1302', '2087']"
E24,Running task <*> in stage <*> (TID <*>),Running task 26.0 in stage 28.0 (TID 1306),"['26.0', '28.0', '1306']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 39, boot = 15, init = 23, finish = 1","['39', '15', '23', '1']"
E10,Found block rdd_<*> locally,Found block rdd_42_25 locally,['42_25']
E11,Got assigned task <*>,Got assigned task 1307,['1307']
E24,Running task <*> in stage <*> (TID <*>),Running task 27.0 in stage 28.0 (TID 1307),"['27.0', '28.0', '1307']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 24.0 in stage 28.0 (TID 1304). 2087 bytes result sent to driver,"['24.0', '28.0', '1304', '2087']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 43, boot = 15, init = 27, finish = 1","['43', '15', '27', '1']"
E10,Found block rdd_<*> locally,Found block rdd_42_26 locally,['42_26']
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 23.0 in stage 28.0 (TID 1303). 2087 bytes result sent to driver,"['23.0', '28.0', '1303', '2087']"
E11,Got assigned task <*>,Got assigned task 1308,['1308']
E24,Running task <*> in stage <*> (TID <*>),Running task 28.0 in stage 28.0 (TID 1308),"['28.0', '28.0', '1308']"
E10,Found block rdd_<*> locally,Found block rdd_42_27 locally,['42_27']
E11,Got assigned task <*>,Got assigned task 1309,['1309']
E24,Running task <*> in stage <*> (TID <*>),Running task 29.0 in stage 28.0 (TID 1309),"['29.0', '28.0', '1309']"
E10,Found block rdd_<*> locally,Found block rdd_42_28 locally,['42_28']
E10,Found block rdd_<*> locally,Found block rdd_42_29 locally,['42_29']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 17, init = 23, finish = 1","['41', '17', '23', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 17, init = 24, finish = 0","['41', '17', '24', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 25.0 in stage 28.0 (TID 1305). 2087 bytes result sent to driver,"['25.0', '28.0', '1305', '2087']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 26.0 in stage 28.0 (TID 1306). 2087 bytes result sent to driver,"['26.0', '28.0', '1306', '2087']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 27, init = 13, finish = 0","['40', '27', '13', '0']"
E11,Got assigned task <*>,Got assigned task 1310,['1310']
E24,Running task <*> in stage <*> (TID <*>),Running task 30.0 in stage 28.0 (TID 1310),"['30.0', '28.0', '1310']"
E11,Got assigned task <*>,Got assigned task 1311,['1311']
E24,Running task <*> in stage <*> (TID <*>),Running task 31.0 in stage 28.0 (TID 1311),"['31.0', '28.0', '1311']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 26, init = 14, finish = 0","['40', '26', '14', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 27.0 in stage 28.0 (TID 1307). 2087 bytes result sent to driver,"['27.0', '28.0', '1307', '2087']"
E10,Found block rdd_<*> locally,Found block rdd_42_30 locally,['42_30']
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 28.0 in stage 28.0 (TID 1308). 2087 bytes result sent to driver,"['28.0', '28.0', '1308', '2087']"
E11,Got assigned task <*>,Got assigned task 1312,['1312']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 16, init = 25, finish = 1","['42', '16', '25', '1']"
E24,Running task <*> in stage <*> (TID <*>),Running task 32.0 in stage 28.0 (TID 1312),"['32.0', '28.0', '1312']"
E10,Found block rdd_<*> locally,Found block rdd_42_31 locally,['42_31']
E11,Got assigned task <*>,Got assigned task 1313,['1313']
E24,Running task <*> in stage <*> (TID <*>),Running task 33.0 in stage 28.0 (TID 1313),"['33.0', '28.0', '1313']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 29.0 in stage 28.0 (TID 1309). 2087 bytes result sent to driver,"['29.0', '28.0', '1309', '2087']"
E10,Found block rdd_<*> locally,Found block rdd_42_32 locally,['42_32']
E11,Got assigned task <*>,Got assigned task 1314,['1314']
E24,Running task <*> in stage <*> (TID <*>),Running task 34.0 in stage 28.0 (TID 1314),"['34.0', '28.0', '1314']"
E10,Found block rdd_<*> locally,Found block rdd_42_33 locally,['42_33']
E10,Found block rdd_<*> locally,Found block rdd_42_34 locally,['42_34']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 18, init = 22, finish = 0","['40', '18', '22', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 19, init = 22, finish = 0","['41', '19', '22', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 30.0 in stage 28.0 (TID 1310). 2087 bytes result sent to driver,"['30.0', '28.0', '1310', '2087']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 31.0 in stage 28.0 (TID 1311). 2087 bytes result sent to driver,"['31.0', '28.0', '1311', '2087']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 15, init = 25, finish = 0","['40', '15', '25', '0']"
E11,Got assigned task <*>,Got assigned task 1315,['1315']
E24,Running task <*> in stage <*> (TID <*>),Running task 35.0 in stage 28.0 (TID 1315),"['35.0', '28.0', '1315']"
E11,Got assigned task <*>,Got assigned task 1316,['1316']
E24,Running task <*> in stage <*> (TID <*>),Running task 36.0 in stage 28.0 (TID 1316),"['36.0', '28.0', '1316']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 32.0 in stage 28.0 (TID 1312). 2087 bytes result sent to driver,"['32.0', '28.0', '1312', '2087']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 16, init = 25, finish = 1","['42', '16', '25', '1']"
E10,Found block rdd_<*> locally,Found block rdd_42_35 locally,['42_35']
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 33.0 in stage 28.0 (TID 1313). 2087 bytes result sent to driver,"['33.0', '28.0', '1313', '2087']"
E11,Got assigned task <*>,Got assigned task 1317,['1317']
E24,Running task <*> in stage <*> (TID <*>),Running task 37.0 in stage 28.0 (TID 1317),"['37.0', '28.0', '1317']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 14, init = 25, finish = 1","['40', '14', '25', '1']"
E10,Found block rdd_<*> locally,Found block rdd_42_36 locally,['42_36']
E11,Got assigned task <*>,Got assigned task 1318,['1318']
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 34.0 in stage 28.0 (TID 1314). 2087 bytes result sent to driver,"['34.0', '28.0', '1314', '2087']"
E24,Running task <*> in stage <*> (TID <*>),Running task 38.0 in stage 28.0 (TID 1318),"['38.0', '28.0', '1318']"
E10,Found block rdd_<*> locally,Found block rdd_42_37 locally,['42_37']
E11,Got assigned task <*>,Got assigned task 1319,['1319']
E24,Running task <*> in stage <*> (TID <*>),Running task 39.0 in stage 28.0 (TID 1319),"['39.0', '28.0', '1319']"
E10,Found block rdd_<*> locally,Found block rdd_42_38 locally,['42_38']
E10,Found block rdd_<*> locally,Found block rdd_42_39 locally,['42_39']
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 23, init = 18, finish = 0","['41', '23', '18', '0']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 41, boot = 19, init = 22, finish = 0","['41', '19', '22', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 35.0 in stage 28.0 (TID 1315). 2087 bytes result sent to driver,"['35.0', '28.0', '1315', '2087']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 36.0 in stage 28.0 (TID 1316). 2087 bytes result sent to driver,"['36.0', '28.0', '1316', '2087']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 38, boot = 14, init = 24, finish = 0","['38', '14', '24', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 37.0 in stage 28.0 (TID 1317). 2087 bytes result sent to driver,"['37.0', '28.0', '1317', '2087']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 42, boot = 19, init = 22, finish = 1","['42', '19', '22', '1']"
E35,"Times: total = <*>, boot = <*>, init = <*>, finish = <*>","Times: total = 40, boot = 14, init = 26, finish = 0","['40', '14', '26', '0']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 38.0 in stage 28.0 (TID 1318). 2087 bytes result sent to driver,"['38.0', '28.0', '1318', '2087']"
E9,Finished task <*> in stage <*> (TID <*>). <*> bytes result sent to driver,Finished task 39.0 in stage 28.0 (TID 1319). 2087 bytes result sent to driver,"['39.0', '28.0', '1319', '2087']"
E11,Got assigned task <*>,Got assigned task 1320,['1320']
E11,Got assigned task <*>,Got assigned task 1321,['1321']
E24,Running task <*> in stage <*> (TID <*>),Running task 0.0 in stage 29.0 (TID 1320),"['0.0', '29.0', '1320']"
E24,Running task <*> in stage <*> (TID <*>),Running task 1.0 in stage 29.0 (TID 1321),"['1.0', '29.0', '1321']"
E11,Got assigned task <*>,Got assigned task 1322,['1322']
E24,Running task <*> in stage <*> (TID <*>),Running task 2.0 in stage 29.0 (TID 1322),"['2.0', '29.0', '1322']"
E11,Got assigned task <*>,Got assigned task 1323,['1323']
E24,Running task <*> in stage <*> (TID <*>),Running task 3.0 in stage 29.0 (TID 1323),"['3.0', '29.0', '1323']"
E11,Got assigned task <*>,Got assigned task 1324,['1324']
E24,Running task <*> in stage <*> (TID <*>),Running task 4.0 in stage 29.0 (TID 1324),"['4.0', '29.0', '1324']"
